url,label,using_ip,long_url,having_@_symbol,redirection_//_symbol,has_dash_-_symbol,numof_sub_domains,non_std_port,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,count%,count?,count-,count=,url_length,hostname_length,sus_url,has_http,has_special_char,misspell_brand_name,url_entropy,count_digits,count_parameters,count_fragments,is_online,days_since_domain_registered,days_until_domain_expires,num_html_chars,num_headings,num_images,num_links,num_script_chars,num_special_chars,script_to_special_char_ratio,script_to_body_ratio,count_redirects,count_external_links,count_iframes,has_privacy_policy,domain_registered_long_ago,domain_expiration_far_future,favicon_external,length_of_path,num_of_delimiters,using_https,num_of_subdirectories,url_is_ip
vintagegungrips.net/ao-m50.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,31,0,0,0,0,0,4.17146526179041,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,31,0,0,1,0
gfg.com/baseball/exhibithockey.shtml,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,36,0,0,0,0,0,4.0860486123130375,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,36,0,0,2,0
betheboss.ca/Thai-Express-Franchise.cfm,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,39,0,0,0,0,0,4.1604200911461655,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,39,0,0,1,0
videokeman.com/alicia-keys/no-one-alicia-keys-3/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,5,0,48,0,0,0,0,0,3.887918502671133,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,48,0,0,3,0
limaairporthotelslim.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,25,0,0,0,0,0,3.643074189428568,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,25,0,0,1,0
healthgrades.com/provider/jennifer-penner-yhgdw/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,48,0,0,0,0,0,4.219841929151772,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,48,0,0,3,0
linkedin.com/pub/gregory-schmidt/13/470/1B5,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0,43,0,0,0,0,0,4.627089685478834,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,5,0
en.wikipedia.org/wiki/Gears_of_War,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,34,0,0,0,0,0,3.9735127535760095,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,34,2,0,2,0
mylife.com/margettestovall,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,26,0,0,0,0,0,3.8150724101159423,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,26,0,0,1,0
companydatabase.org/c/automobile-dealers-new-cars/new-chevrolet/cadillac-dealer/joe-bowman-auto-plaza.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,8,0,106,0,0,0,0,0,4.256598986186362,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,106,0,0,5,0
modelgraphy.com/us/erna.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,28,0,0,0,0,0,4.06610893983748,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,28,0,0,2,0
serendipity.li/more/twa800.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,31,0,0,0,0,0,4.106949132758152,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,31,0,0,2,0
interstaterestareas.com/iowa,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,28,0,0,0,0,0,3.4677201004744997,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,28,0,0,1,0
bookrags.com/biography/william-henry-drummond-dlb/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3,0,50,0,0,0,0,0,4.265979129983101,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,50,0,0,3,0
linkedin.com/pub/wayne-godsey/12/974/a39,benign,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,1,0,40,0,0,0,0,0,4.4939427079182686,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,40,0,0,5,0
nme.com/artists/ben-webster,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,27,0,0,0,0,0,3.736006946447656,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,27,0,0,2,0
librarything.com/author/kuenalfred,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,34,0,0,0,0,0,4.182907326480826,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,34,0,0,2,0
last.fm/music/The+Northern+Pikes,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,32,0,0,0,0,0,4.265319531114783,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,32,0,0,2,0
randolphcountyillinois.net/sub107.htm,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,37,0,0,0,0,0,4.262979041070738,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,37,0,0,1,0
trans-world-israel.tripod.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,0,30,0,0,0,0,0,3.948394345536403,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,30,0,0,1,0
goireland.about.com/od/guidebooksandtravelogues/gr/eyewitness_dubl.htm,benign,0,1,0,0,0,1,0,0,1,3,0,0,4,0,0,0,0,0,70,0,0,0,0,0,4.2801125255703365,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,70,1,0,4,0
encyclopedia2.thefreedictionary.com/Elgin%2c+James+Bruce%2c+8th+earl+of,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,2,0,0,0,71,0,1,0,0,0,4.455653106300542,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,71,0,0,1,0
worthpoint.com/worthopedia/circa-1930-howie-morenz-signed-sheet,benign,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,5,0,63,0,0,0,0,0,4.252752893117468,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,63,0,0,2,0
photography.nationalgeographic.com/photography/photos/music-on-photography-melissa-auf-der-maur/,benign,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,6,0,96,0,0,0,0,0,4.15202350603387,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,96,0,0,4,0
wn.com/KQED-FM,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,14,0,0,0,0,0,3.8073549220576055,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,14,0,0,1,0
uk.eurosport.yahoo.com/football/simeon-jackson.html,benign,0,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,1,0,51,0,0,0,0,0,4.176273135622513,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,51,0,0,2,0
glassdoor.com/Salary/Liberman-Broadcasting-Salaries-E27224.htm,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,3,0,62,0,0,0,0,0,4.4480015041730985,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,62,0,0,2,0
make-your-own-karaoke.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3,0,26,0,0,0,0,0,3.6133373140453062,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,26,0,0,1,0
facebook.com/TheChambermaids,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,28,0,0,0,0,0,3.91379956460568,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,28,0,0,1,0
johnedward.net/event/278/west-long-branch-nj,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3,0,44,0,0,0,0,0,4.200702573517885,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,44,0,0,3,0
podomatic.com/profile/djdrewscott,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,33,0,0,0,0,0,3.896687968421265,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,2,0
123people.ca/s/ken+epps,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,23,0,0,0,0,0,3.653996738665709,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,23,0,0,2,0
thefreelibrary.com/%22Metamorphosis+and+Cloning%22+Musee+d'art+contemporain+de+Montreal.-a079588483,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,2,0,1,0,99,0,1,0,0,0,4.72244749561155,13,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,99,0,0,1,0
facebook.com/pages/edan-everly/9344817417,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,41,0,0,0,0,0,4.464157114786604,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,41,0,0,3,0
cdbaby.com/cd/salmon,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,20,0,0,0,0,0,3.4841837197791885,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,20,0,0,2,0
indeed.com/cmp/CGI-Group,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,24,0,0,0,0,0,3.91829583405449,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,24,0,0,2,0
wellsphere.com/general-medicine-article/retched-retching/781576,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,3,0,63,0,0,0,0,0,4.214621728822118,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,63,0,0,3,0
alansmoneyblog.com/2008/01/25/crowne-gold-in-serious-financial-trouble/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,5,0,71,0,0,0,0,0,4.417215698508985,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,71,0,0,5,0
genealogyandfamilyhistory.yuku.com/topic/1090,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,45,0,0,0,0,0,4.436080318455743,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,45,0,0,2,0
gorillavsbear.net/2011/01/25/premiere-hunx-and-his-punx-lovers-lane/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,6,0,68,0,0,0,0,0,4.377832791419,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,68,0,0,5,0
rickrodriguez.net/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,18,0,0,0,0,0,3.683542362433231,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,18,0,0,1,0
sffaudio.com/?p=25907&cpage=1,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,29,0,0,0,1,0,4.444187891679296,6,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,13,0,0,1,0
filmcritic.com/reviews/2001/the-brotherhood-of-the-wolf/,benign,0,1,0,0,0,1,0,0,1,1,0,0,4,0,0,0,4,0,56,0,0,0,0,0,4.153262234859557,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,56,0,0,4,0
infoplease.com/dictionary/brewers/black-letter-day.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,0,2,0,55,0,0,0,0,0,4.280826531470463,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,55,0,0,3,0
2uibestow.blogspot.com/2011/05/album-review-fred-leaving-my-empire.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,5,0,71,0,0,0,0,0,4.591363979869551,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,71,0,0,3,0
namesdir.com/F_Nathaniel,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,24,0,0,0,0,0,4.053508854797679,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,24,1,0,1,0
fordbarn.com/forum/showthread.php?t=15310,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,1,41,0,0,0,0,0,4.41231084602873,5,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,2,0
generalhospital.about.com/od/toptenvillains/a/MikkosCassadine.htm,benign,0,1,0,0,0,1,0,0,1,3,0,0,4,0,0,0,0,0,65,0,0,0,0,0,4.226289837886854,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,65,0,0,4,0
mldavisphotography.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,23,0,0,0,0,0,3.969001629875993,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,23,0,0,1,0
scribd.com/doc/2403360/195107-Desert-Magazine-1951-July,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,4,0,55,0,0,0,0,0,4.817367895185497,17,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,55,0,0,3,0
hockeydb.com/ihdb/stats/pdisplay.php?pid=6085,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,1,0,1,45,0,0,0,0,0,4.32231553003877,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,36,0,0,3,0
yelp.com/biz/renee-rouleau-skin-care-spa-dallas,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,5,0,47,0,0,0,0,0,4.0601456398153495,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,47,0,0,2,0
eraa.org/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,2.725480556997868,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,9,0,0,1,0
schoolfinder.com/schools/programDetail.asp?ProgramID=39215&URL=program,benign,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,2,70,0,0,0,1,0,4.639559089266482,5,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,42,0,0,2,0
lima.ohio-state.edu/academics/writing/CreativeWritingWinners2006Final.htm,benign,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,0,1,0,73,0,0,0,0,0,4.349032826757481,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,73,0,0,3,0
wellness.com/dir/3241063/hospital/st-rita-s-medical-center/lima/oh,benign,0,1,0,0,0,1,0,0,1,1,0,0,6,0,0,0,4,0,66,0,0,0,0,0,4.332759469195908,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,66,0,0,6,0
munseys.com/diskone/emilymontdex.htm,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,36,0,0,0,0,0,3.895638807527667,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,2,0
profilecanada.com/companydetail.cfm?company=2563032_Cecil_Newman_Ecole_Primaire_Lasalle_QC,benign,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,1,90,0,0,0,0,0,4.560957198286767,7,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,35,6,0,1,0
genforum.genealogy.com/rambo/messages/135.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,46,0,0,0,0,0,4.127065630893371,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,46,0,0,3,0
ca.linkedin.com/in/joyceballou,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,30,0,0,0,0,0,3.8477426785812736,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,30,0,0,2,0
amazon.com/Hannes-Bok-Treasury-Stephen-Korshak/dp/0887331572,benign,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,4,0,60,0,0,0,0,0,4.708985545926398,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,60,0,0,3,0
allaboutjazz.com/php/musician.php?id=6623,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,1,0,1,41,0,0,0,0,0,4.363530358223852,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,2,0
findazip.com/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,3.5465935642949384,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,13,0,0,1,0
rotoworld.com/player/mlb/3845/player?r=1,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,1,0,1,40,0,0,0,0,0,4.181687083026442,5,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,4,0
en.wikipedia.org/wiki/Richie_Rich,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,33,0,0,0,0,0,3.7487914677777434,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,1,0,2,0
reuters.com/finance/stocks/analyst?symbol=EXPO.O,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,1,0,1,48,0,0,0,0,0,4.39967389677155,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,34,0,0,3,0
manta.com/c/mmjttkd/cathy-l-reynolds,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,2,0,36,0,0,0,0,0,3.995906598484245,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,3,0
youtube.com/watch?v=HDWxAqXXTUU,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,31,0,0,0,0,0,4.567099536193327,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,17,0,0,1,0
mylife.com/c-2759043797,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,23,0,0,0,0,0,4.055958151615124,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,23,0,0,1,0
sanantonio.citysearch.com/profile/10127735/san_antonio_tx/davis_mark_k_od_davis_vision_center.html,benign,0,1,0,0,0,1,0,0,1,3,0,0,4,0,0,0,0,0,98,0,0,0,0,0,4.451045558224313,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,98,8,0,4,0
ladowntownnews.com/news/good-samaritan-hospital-grows-with-an-million-expansion/article_06e85488-ebc0-11e0-9e3b-001cc4c002e0.html,benign,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,0,11,0,129,0,0,0,0,0,4.587843380765827,21,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,129,1,0,3,0
squashinfo.com/players/6-jonathon-power,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,2,0,39,0,0,0,0,0,4.31426624499232,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,39,0,0,2,0
zoominfo.com/people/Talboy_Edna_1283969401.aspx,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,47,0,0,0,0,0,4.639279277025428,10,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,47,2,0,2,0
professorprofits.com/states/county.php?state=MN&county=St.+Louis,benign,0,1,0,0,0,1,0,0,1,3,0,0,2,0,0,1,0,2,64,0,0,0,1,0,4.295665524693378,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,38,0,0,2,0
teachtejedamarron.blogspot.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,31,0,0,0,0,0,3.977916874693636,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,31,0,0,1,0
ramsay.info/,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,3.418295834054489,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,12,0,0,1,0
bangkokpost.com/news/sports/266192/skater-mervin-tran-mulls-turning-japanese,benign,0,1,0,0,0,1,0,0,1,1,0,0,4,0,0,0,5,0,76,0,0,0,0,0,4.41087706887147,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,76,0,0,4,0
pitchfork.com/reviews/albums/9194-think-about-life/,benign,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,3,0,51,0,0,0,0,0,4.51517926337044,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,51,0,0,4,0
traetta.com/all.html,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,20,0,0,0,0,0,3.246439344671015,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,20,0,0,1,0
tickco.com/schedule/american-idiot/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,35,0,0,0,0,0,3.9328743603470446,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,1,-1,35,0,0,3,0
ca.ratemyteachers.com/college-lionel-groulx/38630-s/6,benign,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,3,0,53,0,0,0,0,0,4.291336200083621,6,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,53,0,0,3,0
english.turkcebilgi.com/Quebec+Autoroute+40,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,43,0,0,0,0,0,4.248841720211616,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,43,0,0,1,0
hockeysfuture.com/prospects/evander_kane,benign,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,40,0,0,0,0,0,4.108694969562841,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,40,1,0,2,0
eeb.cornell.edu/greene/greene.html,benign,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,34,0,0,0,0,0,3.4333795777936484,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,34,0,0,2,0
aftn.co.uk/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,11,0,0,0,0,0,3.277613436819116,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,11,0,0,1,0
abrazee.blogspot.com/,benign,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,21,0,0,0,0,0,3.784941827437642,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,21,0,0,1,0
census-online.us/view/RIGGERT/,benign,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,30,0,0,0,0,0,4.0062389286533895,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,-1,-1,30,0,0,3,0
mtroyal.ca/EmploymentCareers/index.htm,benign,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,38,0,0,0,0,0,4.135699552746469,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,38,0,0,2,0
myspace.com/jeffonhere,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.732158891364569,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,22,0,0,1,0
totalfootballmadness.com/2010/05/07/kansas-city-wizards-announce-pre-season-friendly-with-manchester-united/,benign,0,1,0,0,0,1,0,0,1,1,0,0,5,0,0,0,9,0,108,0,0,0,0,0,4.470411548934676,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,108,0,0,5,0
youtube.com/watch?v=sZTYlpNd8TA,benign,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,31,0,0,0,0,0,4.631615665225586,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,17,0,0,1,0
